trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_3.started,image_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_4.started,image_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,polygon.started,polygon.stopped,stim.started,stim.stopped,mask.started,mask.stopped,currTrial,imgName,mskName,soa,participant,date,expName,psychopyVersion,frameRate,
,,,,10.40768389999721,None,equal,0.9957656999977189,10.40768389999721,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023_Apr_12_1627,meta-mask,2021.2.3,59.972100977383974,
,,,,,,,,,,11.423886499993387,None,q,1.8104247000010218,11.423886499993387,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023_Apr_12_1627,meta-mask,2021.2.3,59.972100977383974,
,,,,,,,,,,,,,,,,13.258012099999178,None,e,0.5623412999993889,13.258012099999178,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023_Apr_12_1627,meta-mask,2021.2.3,59.972100977383974,
,,,,,,,,,,,,,,,,,,,,,,13.841598499995598,None,d,0.8517169999977341,13.841598499995598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023_Apr_12_1627,meta-mask,2021.2.3,59.972100977383974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.708654699999897,None,a,0.7867138000001432,14.708654699999897,None,,,,,,,,,,,,,,,,,,,,,1,2023_Apr_12_1627,meta-mask,2021.2.3,59.972100977383974,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.525640799998655,None,equal,1.8608043999993242,16.509393599997566,None,,,,,,,,,,,,,,,1,2023_Apr_12_1627,meta-mask,2021.2.3,59.972100977383974,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q,6.3151120000038645,19.127215399996203,None,18.92750579999847,19.927608999998483,19.927608999998483,19.960946899998817,20.010908699994616,20.044251999999688,0,imgs/1_1.png,imgs/1_2.png,0.06398439442076842,1,2023_Apr_12_1627,meta-mask,2021.2.3,59.972100977383974,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1.991018399996392,25.78006899999309,None,25.596624199999496,26.597065199995995,26.580348999996204,26.613744399997813,26.64707919999637,26.680441399999836,1,imgs/4_1.png,imgs/4_2.png,0.03125158585767093,1,2023_Apr_12_1627,meta-mask,2021.2.3,59.972100977383974,
