text_3.started,text_3.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_3.started,image_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_4.started,image_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
11.084239800002251,None,equal,0.4201678000026732,11.084239800002251,None,,,,,,,,,,,,,,,,,,,,,,,,,q,001,2023_Apr_12_1609,meta-mask,2021.2.3,143.98827358784433,
,,,,,,11.517265900001803,None,q,2.2840409000054933,11.517265900001803,None,,,,,,,,,,,,,,,,,,,q,001,2023_Apr_12_1609,meta-mask,2021.2.3,143.98827358784433,
,,,,,,,,,,,,13.81593150000117,None,e,0.5485024000008707,13.81593150000117,None,,,,,,,,,,,,,q,001,2023_Apr_12_1609,meta-mask,2021.2.3,143.98827358784433,
,,,,,,,,,,,,,,,,,,14.378417400002945,None,d,2.2950832999995328,14.378417400002945,None,,,,,,,q,001,2023_Apr_12_1609,meta-mask,2021.2.3,143.98827358784433,
,,,,,,,,,,,,,,,,,,,,,,,,16.69093569999677,None,a,0.4405138000001898,16.69093569999677,None,q,001,2023_Apr_12_1609,meta-mask,2021.2.3,143.98827358784433,
