imageTest.thisRepN,imageTest.thisTrialN,imageTest.thisN,imageTest.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_5.started,image_5.stopped,image_6.started,image_6.stopped,image_7.started,image_7.stopped,image_8.started,image_8.stopped,image_9.started,image_9.stopped,key_resp_7.keys,key_resp_7.rt,polygon_6.started,polygon_6.stopped,text_2.started,text_2.stopped,polygon.started,polygon.stopped,currTrial,imgName,soa,fixTime,jitter,stim.started,stim.stopped,mask.started,mask.stopped,mainTrial_response.keys,mainTrial_response.rt,mainTrial_response.started,mainTrial_response.stopped,text_3.started,text_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,43,0,43,0,,,,,,,,,,,,,,,,,95.96810129999903,96.93512980000014,43,imgs/2_stim.png,0.1052537669874106,0.9584531989342231,0.186381878631717,97.08517009999923,97.11854789999961,97.23527300000023,97.26857799999925,q,1.2979505999992398,96.15149609999935,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,44,0,44,0,,,,,,,,,,,,,,,,,97.48539290000008,98.15233549999903,44,imgs/1_stim.png,0.09425043939241076,0.6538925586452384,0.034666269683925055,98.15233549999903,98.18563639999957,98.28570810000019,98.31906290000006,a,1.0984946000007767,97.66877609999938,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,45,0,45,0,,,,,,,,,,,,,,,,,98.8025732999995,99.68628419999914,45,imgs/4_stim.png,0.0755543893381489,0.881127986596073,0.3861018123234535,100.05315080000037,100.08644689999892,100.15315639999972,100.18649539999933,e,1.4234675999996398,98.98601849999977,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,46,0,46,0,,,,,,,,,,,,,,,,,100.45328449999943,101.0702326999999,46,imgs/2_stim.png,0.07638836059192151,0.6125307878295632,0.23000613544720389,101.27028160000009,101.30364390000068,101.3870394000005,101.42046739999932,q,0.9778900999990583,100.63669569999911,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,47,0,47,0,,,,,,,,,,,,,,,,,101.6538158000003,102.53750509999918,47,imgs/3_stim.png,0.07883796664411377,0.8790219562506223,0.2932221406728665,102.80434210000021,102.83766859999923,102.92109209999944,102.95440439999948,d,1.286280700000134,101.83725149999918,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,48,0,48,0,,,,,,,,,,,,,,,,,103.17112649999945,104.03817680000066,48,imgs/4_stim.png,0.10898961189217565,0.8527082175682671,0.23705054536227244,104.23827449999953,104.27169870000034,104.38834929999939,104.42180820000067,e,1.3159641000002011,103.35455159999947,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,49,0,49,0,,,,,,,,,,,,,,,,,104.70513559999927,105.65556040000047,49,imgs/3_stim.png,0.07117247112265071,0.9428593259162963,0.3560176148879819,105.9890202000006,106.02241820000017,106.08910929999911,106.12247899999966,d,1.5556775000004563,104.88852290000068,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,50,0,50,0,,,,,,,,,,,,,,,,,106.48919899999964,107.05617940000047,50,imgs/2_stim.png,0.049896664076488635,0.5581510949230565,0.4726300595142045,107.50634449999961,107.53965649999918,107.58969950000028,107.62307619999956,q,1.1629967999997461,106.67263579999963,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,51,0,51,0,,,,,,,,,,,,,,,,,107.87315269999999,108.80686699999933,51,imgs/4_stim.png,0.08132374682020013,0.9278536964783191,0.35150452320480613,109.1403792000001,109.1736922,109.24040909999894,109.2737761999997,e,1.5938266000011936,108.05665570000019,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,52,0,52,0,,,,,,,,,,,,,,,,,109.69058550000045,110.4075871999994,52,imgs/2_stim.png,0.031113288208918947,0.7063816895855184,0.42978603605238036,110.80777239999952,110.84111339999981,110.87447690000045,110.90779819999989,q,1.2454524999993737,109.87400700000035,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
,,,,53,0,53,0,,,,,,,,,,,,,,,,,111.15791440000066,111.67480409999916,53,imgs/4_stim.png,0.0599016977823767,0.5093922493496799,0.42474634945584466,112.07496139999967,112.10828699999911,112.15830789999927,112.19167580000067,e,1.079098399999566,111.34129679999933,None,,,stephen_7,001,2023_Apr_30_2213,meta-mask2,2021.2.3,59.95441066622542,
