text_3.started,text_3.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image.started,image.stopped,image_2.started,image_2.stopped,image_3.started,image_3.stopped,image_4.started,image_4.stopped,participant,date,expName,psychopyVersion,frameRate,
9.50849449999987,None,equal,1.1816705000001093,9.50849449999987,None,,,,,,,,,1,2023_Apr_12_1855,meta-mask,2021.2.3,59.99289684105378,
,,,,,,10.717809599999782,None,12.318519800000104,None,13.285589299999629,None,13.702412300000105,None,,,,,,
