trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_3.started,text_3.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image.started,image.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_2.started,image_2.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_3.started,image_3.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_4.started,image_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,,10.028089399995224,None,equal,3.377473699998518,10.028089399995224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2023_Apr_12_1622,meta-mask,2021.2.3,59.95574067199732,
,,,,,,,,,,13.422048200001882,None,q,1.305234700004803,13.422048200001882,None,,,,,,,,,,,,,,,,,,,,,,,,,1,2023_Apr_12_1622,meta-mask,2021.2.3,59.95574067199732,
,,,,,,,,,,,,,,,,14.755853900001966,None,e,0.25081450000288896,14.755853900001966,None,,,,,,,,,,,,,,,,,,,1,2023_Apr_12_1622,meta-mask,2021.2.3,59.95574067199732,
,,,,,,,,,,,,,,,,,,,,,,15.022666199998639,None,d,0.36870949999865843,15.022666199998639,None,,,,,,,,,,,,,1,2023_Apr_12_1622,meta-mask,2021.2.3,59.95574067199732,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.42283789999783,None,a,0.23334959999920102,15.42283789999783,None,,,,,,,1,2023_Apr_12_1622,meta-mask,2021.2.3,59.95574067199732,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.672960799995053,None,equal,2.4763721999988775,16.65676729999541,None,1,2023_Apr_12_1622,meta-mask,2021.2.3,59.95574067199732,
